,Postal Code,x,y,inseecode,place,population,density
412,1540,-0.10860658,0.7477471,1457,Vonnas,2381,134
413,1200,-0.09941114,0.744926,1458,Vouvray,0,0
414,1360,-0.10776657,0.7411949999999999,1909,La Valbonne,0,0
415,1120,-0.10756551,0.7411711,1910,Chénes,0,0
416,1800,-0.10749685,0.74174917,1911,Marfoz,0,0
417,1700,-0.11001293,0.74117196,1912,Le Mas Rillier,0,0
418,2300,-0.121809065,0.8092183000000001,2001,Abbécourt,467,78
419,2800,-0.11937105,0.8103414000000001,2002,Achery,564,82
420,2200,-0.11982175,0.8045097,2003,Acy,985,84
421,2340,-0.11297574,0.8100425,2004,Agnicourt-et-Séchelles,209,19
422,2190,-0.113530755,0.80452216,2005,Aguilcourt,328,31
423,2110,-0.11708961,0.8144398,2006,Aisonville-et-Bernoville,216,25
424,2820,-0.11501564,0.80619633,2007,Aizelles,81,17
425,2240,-0.11939153,0.8115236,2009,Alaincourt,521,88
426,2320,-0.11916088,0.8064794,2010,Allemant,136,27
427,2290,-0.12235510000000002,0.80546385,2011,Ambleny,1119,65
428,2200,-0.12009108,0.8039585,2012,Ambrief,91,20
429,2190,-0.1138958,0.80604386,2013,Amifontaine,351,13
430,2700,-0.12050726,0.80902994,2014,Amigny-Rouy,693,53
431,2600,-0.12240024,0.80252147,2015,Ancienville,34,9
432,2800,-0.11968064,0.8095011,2016,Andelain,163,56
433,2800,-0.11881391,0.8102621,2017,Anguilcourt-le-Sart,278,30
434,2320,-0.11907896,0.8070571,2018,Anizy-le-Chéteau,1896,200
435,2480,-0.12170052,0.81126696,2019,Annois,372,63
436,2500,-0.10962435,0.8125405,2020,Any-Martin-Rieux,525,30
437,2360,-0.11106017,0.8102278,2021,Archon,87,14
438,2130,-0.11950619999999999,0.8026964,2022,Arcy-Sainte-Restitue,328,12
439,2210,-0.12060806,0.801674,2023,Armentiéres-sur-Ourcq,85,12
440,2860,-0.115762085,0.80629885,2024,Arrancy,42,8
441,2480,-0.121388994,0.81210655,2025,Artemps,347,55
442,2330,-0.119340315,0.79707366,2026,Artonges,134,10
443,2270,-0.11732797,0.81005234,2027,Assis-sur-Serre,257,32
444,2840,-0.11630805,0.8078473,2028,Athies-sous-Laon,2124,138
445,2490,-0.121363945,0.81357753,2029,Attilly,401,34
446,2420,-0.1197954,0.8165941999999999,2030,Aubencheul-aux-Bois,275,130
447,2500,-0.109922,0.8116964,2031,Aubenton,826,35
448,2590,-0.122087926,0.8125034000000001,2032,Aubigny-aux-Kaisnes,263,71
449,2820,-0.11516265,0.806511,2033,Aubigny-en-Laonnois,120,27
450,2300,-0.122662276,0.80727816,2034,Audignicourt,94,17
451,2120,-0.11599696400000001,0.8128134,2035,Audigny,214,20
452,2220,-0.11874038,0.8040619000000001,2036,Augy,62,24
453,2000,-0.11711801599999999,0.80884427,2037,Aulnois-sous-Laon,1146,114
454,2360,-0.109788045,0.8105014,2038,Les Autels,99,17
455,2250,-0.11468705,0.8099810000000001,2039,Autremencourt,125,14
456,2580,-0.11365639999999999,0.81337494,2040,Autreppes,150,22
457,2300,-0.12129298,0.80884856,2041,Autreville,749,211
458,2400,-0.12124993,0.798523,2042,Azy-sur-Marne,372,134
459,2290,-0.12102617,0.806746,2043,Bagneux,61,28
460,2140,-0.112038635,0.81138897,2044,Bancigny,39,12
461,2160,-0.11701615,0.8041153,2045,Barbonval,0,0
462,2000,-0.116519704,0.8090553,2046,Barenton-Bugny,578,51
463,2000,-0.1166654,0.80937046,2047,Barenton-Cel,141,21
464,2270,-0.11606756,0.80958194,2048,Barenton-sur-Serre,106,13
465,2170,-0.11444787,0.81584007,2050,Barzy-en-Thiérache,308,40
466,2850,-0.11897503,0.7996744,2051,Barzy-sur-Marne,359,48
467,2380,-0.119742185,0.8077409999999999,2052,Bassoles-Aulers,121,17
468,2330,-0.11846471,0.7978350000000001,2053,Baulne-en-Brie,219,12
469,2500,-0.110478155,0.8117698,2055,Beaumé,113,12
470,2300,-0.12211369,0.8110324999999999,2056,Beaumont-en-Beine,138,26
471,2110,-0.119509876,0.8159633000000001,2057,Beaurevoir,1425,66
472,2160,-0.11614811,0.8048791000000001,2058,Beaurieux,654,67
473,2800,-0.12001096,0.80984336,2059,Beautor,3114,419
474,2590,-0.12218848,0.81310815,2060,Beauvois-en-Vermandois,304,40
475,2400,-0.12175388,0.8003640999999999,2062,Belleau,134,20
476,2420,-0.12027195,0.8145988000000001,2063,Bellenglise,441,69
477,2200,-0.12071522,0.8049321999999999,2064,Belleu,4083,901
478,2420,-0.12037308,0.8152031999999999,2065,Bellicourt,664,68
479,2440,-0.11994781,0.8116033,2066,Benay,206,30
480,2450,-0.11481681,0.81589097,2067,Bergues-sur-Sambre,211,48
481,2340,-0.111233026,0.80892587,2069,Berlise,108,16
482,2120,-0.11762231,0.81333584,2070,Bernot,459,28
483,2290,-0.12264441,0.80609584,2071,Berny-Riviére,528,67
484,2820,-0.11464239,0.80614537,2072,Berrieux,162,33
485,2190,-0.11427867400000001,0.8046233,2073,Berry-au-Bac,509,63
486,2800,-0.11953598,0.80918574,2074,Bertaucourt-épourdon,462,62
487,2240,-0.11916487,0.81178606,2075,Berthenicourt,200,65
488,2190,-0.11319561,0.8041825,2076,Bertricourt,66,15
489,2200,-0.12098510000000001,0.8043812,2077,Berzy-le-Sec,365,31
490,2300,-0.12216329,0.8080901,2078,Besmé,136,51
491,2500,-0.11084892,0.81181896,2079,Besmont,165,10
492,2870,-0.11734456,0.8085810999999999,2080,Besny-et-Loizy,314,32
493,2300,-0.122138806,0.8095614000000001,2081,Béthancourt-en-Vaux,353,82
494,2210,-0.12010948,0.80248725,2082,Beugneux,75,10
495,2130,-0.11956388,0.8009361999999999,2083,Beuvardes,642,41
496,2310,-0.12271451,0.79902864,2084,Bézu-le-Guéry,165,15
497,2400,-0.12062627,0.8002026,2085,Bézu-Saint-Germain,413,37
498,2300,-0.12147899999999999,0.8088755,2086,Bichancourt,902,117
499,2290,-0.12125437,0.806484,2087,Bieuxy,21,5
500,2860,-0.11609532,0.8066393,2088,Biévres,84,32
501,2200,-0.12015451,0.80485195,2089,Billy-sur-Aisne,1279,171
502,2210,-0.12146300000000002,0.80238616,2090,Billy-sur-Ourcq,208,20
503,2160,-0.117056295,0.8038263000000001,2091,Blanzy-lés-Fismes,79,15
504,2300,-0.12239162599999999,0.8078285,2093,Blérancourt,1270,118
505,2400,-0.12022627,0.7989668000000001,2094,Blesmes,339,35
506,2110,-0.117890514,0.8154373,2095,Bohain-en-Vermandois,6955,219
507,2270,-0.11631866,0.8105007,2096,Bois-lés-Pargny,194,19
508,2350,-0.113210045,0.80830723,2097,Boncourt,237,18
509,2400,-0.12143826,0.79854995,2098,Bonneil,336,159
510,2400,-0.121524446,0.80062604,2099,Bonnesvalyn,203,32
511,2420,-0.120473914,0.81580776,2100,Bony,101,13
512,2250,-0.11386512,0.81045777,2101,Bosmont-sur-Serre,197,20
513,2450,-0.11504129,0.8156274,2103,Boué,1369,131
514,2160,-0.11491844,0.80412126,2104,Bouffignereux,111,25
515,2400,-0.12183697,0.7997865,2105,Bouresches,166,22
516,2160,-0.11708260000000001,0.80500853,2106,Bourg-et-Comin,535,104
517,2300,-0.12212119,0.80837905,2107,Bourguignon-sous-Coucy,99,35
518,2140,-0.11243906,0.81262076,2109,La Bouteille,502,26
519,2220,-0.118553296,0.80403554,2110,Braine,2090,180
520,2320,-0.1194107,0.807399,2111,Brancourt-en-Laonnois,710,108
521,2110,-0.11867001,0.8152534,2112,Brancourt-le-Grand,569,43
522,2130,-0.11909059999999999,0.8029324000000001,2113,Branges,0,0
523,2400,-0.12037347,0.79928243,2114,Brasles,1206,162
524,2000,-0.11737569,0.80563873,2115,Braye-en-Laonnois,192,24
525,2140,-0.11263402,0.81117445,2116,Braye-en-Thiérache,175,19
526,2480,-0.12175961,0.81216055,2117,Bray-Saint-Christophe,72,25
527,2880,-0.12017621,0.8060343000000001,2118,Braye,133,99
528,2210,-0.12012723,0.80101603,2119,Brécy,284,28
529,2220,-0.11847198,0.80461353,2120,Brenelle,184,42
530,2210,-0.12098329,0.80172765,2121,Brény,212,47
531,2240,-0.11947414,0.8109457,2123,Brissay-Choigny,318,35
532,2810,-0.12344489,0.80060905,2125,Brumetz,166,23
533,2360,-0.110259995,0.81056356,2126,Brunehamel,508,57
534,2130,-0.12004515,0.8015939000000001,2127,Bruyéres-sur-Fére,213,24
535,2860,-0.11661473,0.80700594,2128,Bruyéres-et-Montbérault,1410,121
536,2220,-0.118341185,0.80282694,2129,Bruys,26,5
537,2500,-0.11110402,0.8127363000000001,2130,Bucilly,246,19
538,2880,-0.12007204,0.8054298000000001,2131,Bucy-le-Long,1841,143
539,2870,-0.11812956,0.8083967,2132,Bucy-lés-Cerny,188,22
540,2350,-0.11368999,0.8089613,2133,Bucy-lés-Pierrepont,432,30
541,2500,-0.11143566,0.81307507,2134,Buire,868,210
542,2620,-0.11368339999999999,0.81455696,2135,Buironfosse,1258,71
543,2140,-0.11337603,0.8112749,2136,Burelles,182,13
544,2810,-0.12235933,0.80015665,2137,Bussiares,75,10
545,2200,-0.120652415,0.8040387,2138,Buzancy,188,40
546,2300,-0.122138806,0.8095614000000001,2139,Caillouél-Crépigny,457,69
547,2680,-0.12074939999999999,0.8126036,2142,Castres,156,27
548,2420,-0.12006321,0.81604314,2143,Le Catelet,223,544
549,2490,-0.12206149,0.8139744999999999,2144,Caulaincourt,110,18
550,2300,-0.12176704,0.80950725,2145,Caumont,482,84
551,2330,-0.11894907,0.7984920999999999,2146,Celles-lés-Condé,78,20
552,2370,-0.11891033,0.80555946,2148,Celles-sur-Aisne,216,35
553,2240,-0.1197624,0.8115766999999999,2149,Cerizy,64,16
554,2860,-0.11677528,0.8058498000000001,2150,Cerny-en-Laonnois,49,7
555,2870,-0.11794344,0.80837053,2151,Cerny-lés-Bucy,113,35
556,2220,-0.11874038,0.8040619000000001,2152,Cerseuil,72,16
557,2320,-0.118542686,0.8081602,2153,Cessiéres,416,40
558,2200,-0.12013225,0.8036694999999999,2154,Chacrise,320,25
559,2000,-0.11829246,0.80724066,2155,Chaillevois,174,80
560,2270,-0.11658486,0.8099485,2156,Chalandry,225,29
561,2000,-0.116600126,0.80847716,2157,Chambry,709,80
562,2860,-0.11673513,0.8061389,2158,Chamouille,147,44
563,2670,-0.12123220400000001,0.807955,2159,Champs,291,32
564,2340,-0.11245726,0.8096784,2160,Chaourse,522,28
565,2330,-0.11819569,0.7983868000000001,2161,La Chapelle-Monthodon,173,12
566,2570,-0.12118530000000001,0.7976295,2162,La Chapelle-sur-Chézy,182,23
567,2850,-0.11889385,0.8002524000000001,2164,Le Charmel,268,27
568,2800,-0.11945351,0.8097635999999999,2165,Charmes,1855,507
569,2400,-0.11953921,0.79975384,2166,Chartéves,303,35
570,2370,-0.11880512,0.8049552,2167,Chassemy,674,62
571,2400,-0.12074976400000001,0.79933596,2168,Chéteau-Thierry,15312,925
572,2270,-0.115867145,0.8110274000000001,2169,Chétillon-lés-Sons,82,8
573,2240,-0.11893830000000001,0.8120485,2170,Chétillon-sur-Oise,139,53
574,2160,-0.11562703,0.80451274,2171,Chaudardes,68,14
575,2200,-0.121587835,0.8041731,2172,Chaudun,287,34
576,2300,-0.12139524,0.80945325,2173,Chauny,12926,973
577,2000,-0.1183739,0.8066627,2174,Chavignon,769,67
578,2880,-0.12092280000000001,0.8061414000000001,2175,Chavigny,159,30
579,2370,-0.118016966,0.80513906,2176,Chavonne,153,42
580,2860,-0.11642828599999999,0.8069801,2177,Chéret,122,33
581,2860,-0.11598856,0.8060356,2178,Chermizy-Ailles,79,7
582,2220,-0.11777905,0.8027483,2179,Chéry-Chartreuve,293,21
583,2000,-0.117037214,0.8094223,2180,Chéry-lés-Pouilly,702,41
584,2360,-0.11148944,0.8098432,2181,Chéry-lés-Rozoy,100,21
585,2250,-0.11515091,0.8121069000000001,2182,Chevennes,136,22
586,2000,-0.11766825,0.80626905,2183,Chevregny,178,20
587,2270,-0.117165856,0.8112083999999999,2184,Chevresis-Monceau,348,21
588,2810,-0.122985154,0.80113184,2185,Chézy-en-Orxois,324,20
589,2570,-0.12129121,0.7982342,2186,Chézy-sur-Marne,1257,56
590,2400,-0.12041451,0.7989935,2187,Chierry,1120,397
591,2120,-0.11454171,0.81379074,2188,Chigny,175,17
592,2350,-0.11428745,0.8087479000000001,2189,Chivres-en-Laonnois,321,24
593,2880,-0.11951163,0.80535,2190,Chivres-Val,596,108
594,2000,-0.11754688,0.80713594,2191,Chivy-lés-étouvelles,515,145
595,2210,-0.12206711,0.8021785,2192,Chouy,269,13
596,2130,-0.11820881,0.8010404999999999,2193,Cierges,81,10
597,2250,-0.114236474,0.8105084,2194,Cilly,265,28
598,2220,-0.11921982,0.8047191,2195,Ciry-Salsogne,629,70
599,2000,-0.11765221,0.8077401999999999,2196,Clacy-et-Thierret,359,85
600,2260,-0.11198136,0.8146207,2197,Clairfontaine,514,36
601,2880,-0.12017621,0.8060343000000001,2198,Clamecy,292,86
602,2440,-0.12091666,0.81144816,2199,Clastres,559,68
603,2340,-0.11309289999999998,0.80917484,2200,Clermont-les-Fermes,130,14
604,2600,-0.12285507,0.8046519,2201,Coeuvres-et-Valsery,449,36
605,2130,-0.11752487,0.801829,2202,Cohan,0,0
606,2210,-0.12027389,0.80133164,2203,Coincy,1039,60
607,2360,-0.11133527,0.8110004,2204,Coingt,113,15
608,2860,-0.11688157,0.80645376,2205,Colligis-Crandelain,152,23
609,2120,-0.11544148,0.81273633,2206,Colonfay,86,26
610,2300,-0.12191087,0.8098229,2207,Commenchon,160,48
611,2160,-0.11562703,0.80451274,2208,Concevreux,159,13
612,2330,-0.11917799,0.7982294,2209,Condé-en-Brie,591,130
613,2370,-0.11932480000000001,0.80532354,2210,Condé-sur-Aisne,318,85
614,2190,-0.11367869,0.8048365,2211,Condé-sur-Suippe,279,48
615,2700,-0.12065160000000001,0.8093458,2212,Condren,725,130
616,2330,-0.119285084,0.79883385,2213,Connigis,256,47
617,2680,-0.12074939999999999,0.8126036,2214,Contescourt,79,23
618,2820,-0.11505519,0.8059073,2215,Corbeny,591,39
619,2600,-0.122316495,0.8030991,2216,Corcy,254,35
620,2840,-0.11541643,0.80742973,2218,Coucy-lés-Eppes,581,96
621,2380,-0.12030098,0.8078209,2219,Coucy-la-Ville,189,31
622,2310,-0.122296415,0.79926294,2221,Coupru,123,16
623,2800,-0.118628174,0.81023574,2222,Courbes,40,13
624,2330,-0.11974313,0.79830897,2223,Courboin,239,17
625,2810,-0.12208800000000002,0.80070716,2225,Courchamps,107,39
626,2200,-0.12094361,0.8046701,2226,Courmelles,1915,283
627,2130,-0.118624866,0.80080396,2227,Courmont,106,11
628,2850,-0.11901562,0.7993854,2228,Courtemont-Varennes,289,48
629,2820,-0.11512301,0.8068002,2229,Courtrizy-et-Fussigny,58,14
630,2220,-0.11907372,0.8044036,2230,Couvrelles,170,23
631,2270,-0.11796667,0.8095526999999999,2231,Couvron-et-Aumencourt,899,67
632,2600,-0.12423183,0.803084,2232,Coyolles,370,15
633,2130,-0.11973458,0.802434,2233,Cramaille,108,13
634,2160,-0.11550794,0.8053802,2234,Craonne,68,8
635,2160,-0.11569474,0.8054059,2235,Craonnelle,97,16
636,2380,-0.12061169,0.8069811,2236,Crécy-au-Mont,294,25
637,2270,-0.116730295,0.8102635,2237,Crécy-sur-Serre,1542,86
638,2650,-0.119620785,0.79917586,2239,Crézancy,1033,146
639,2110,-0.11860891,0.81436014,2240,Croix-Fonsommes,210,22
640,2210,-0.12102465,0.80143875,2241,La Croix-sur-Ourcq,117,11
641,2880,-0.12025881,0.8054564999999999,2243,Crouy,2819,272
642,2120,-0.11472665,0.8138162,2244,Crupilly,76,22
643,2880,-0.12077765,0.8058255999999999,2245,Cuffies,1320,263
644,2480,-0.12192813,0.8110054,2246,Cugny,501,53
645,2210,-0.12056682,0.801963,2247,Cugny-lés-Crouttes,0,0
646,2350,-0.11454083,0.8096661999999999,2248,Cuirieux,142,22
647,2220,-0.119196266,0.8035366999999999,2249,Cuiry-Housse,99,12
648,2160,-0.11581402,0.8045385,2250,Cuiry-lés-Chaudardes,35,7
649,2160,-0.11648191,0.80521977,2252,Cuissy-et-Geny,72,14
650,2200,-0.12152443,0.8059331999999999,2253,Cuisy-en-Almont,321,35
651,2600,-0.122439116,0.8048861999999999,2254,Cutry,88,18
652,2220,-0.118016966,0.80513906,2255,Cys-la-Commune,120,27
653,2140,-0.111930646,0.81078553,2256,Dagny-Lambercy,160,16
654,2680,-0.12070759,0.81289244,2257,Dallon,395,68
655,2470,-0.12275544599999999,0.8013935000000001,2258,Dammard,441,55
656,2600,-0.12306571,0.8032081,2259,Dampleux,345,42
657,2800,-0.11945351,0.8097635999999999,2260,Danizy,560,125
658,2270,-0.115987375,0.8101602,2261,Dercy,361,32
659,2700,-0.119866535,0.80952764,2262,Deuillet,159,42
660,2220,-0.11753704,0.8044825,2263,Dhuizel,101,15
661,2340,-0.11242662,0.8084962,2264,Dizy-le-Gros,762,38
662,2360,-0.110855274,0.8103478,2265,Dohis,126,16
663,2360,-0.11148944,0.8098432,2266,Dolignon,55,16
664,2600,-0.12210713,0.80454314,2267,Dommiers,252,35
665,2310,-0.12214984,0.7989470999999999,2268,Domptin,420,92
666,2450,-0.115346074,0.8147858,2269,Dorengt,171,16
667,2590,-0.122130185,0.8122147,2270,Douchy,152,30
668,2130,-0.117672205,0.8021441,2271,Dravegny,139,9
669,2210,-0.12036069,0.8034073,2272,Droizy,66,12
670,2350,-0.11402263,0.80930096,2274,ébouleau,209,16
671,2500,-0.11191321,0.8137279000000001,2275,Effry,402,145
672,2260,-0.11417183,0.81373996,2276,Englancourt,109,14
673,2290,-0.12139917,0.8067998000000001,2277,épagny,339,31
674,2500,-0.111327775,0.8124717,2278,éparcy,42,6
675,2400,-0.12119011,0.80028313,2279,épaux-Bézu,433,22
676,2400,-0.12006238,0.8001225000000001,2280,épieds,332,18
677,2540,-0.12059501,0.7963667,2281,L'épine-aux-Bois,232,19
678,2840,-0.11578913,0.8074811,2282,Eppes,359,47
679,2250,-0.11557593,0.81039774,2283,Erlon,269,30
680,2260,-0.114026435,0.8134255,2284,Erloy,139,19
681,59360,-0.117357984,0.81654084,2285,Escaufourt,0,0
682,2170,-0.11456733,0.8149728,2286,Esquéhéries,1005,62
683,2690,-0.12027702,0.81194556,2287,Essigny-le-Grand,1252,94
684,2100,-0.119019814,0.814124,2288,Essigny-le-Petit,399,88
685,2570,-0.120767124,0.7978647,2289,Essises,325,44
686,2400,-0.12116734,0.79910076,2290,Essémes-sur-Marne,2479,87
687,2420,-0.119777545,0.8154121999999999,2291,Estrées,434,62
688,2400,-0.12060272,0.79902023,2292,étampes-sur-Marne,1358,606
689,2110,-0.11801348,0.81457025,2293,étaves-et-Bocquiaux,636,46
690,2000,-0.11750642,0.80742496,2294,étouvelles,207,87
691,2580,-0.11291624,0.8132743,2295,étréaupont,966,55
692,2590,-0.12163319999999998,0.81302696,2296,étreillers,1115,128
693,2400,-0.121419445,0.80002135,2297,étrépilly,87,17
694,2510,-0.11567527,0.8151261,2298,Etreux,1754,169
695,2190,-0.11270528,0.80500025,2299,évergnicourt,548,60
696,2700,-0.12019676,0.80987,2300,Fargniers,0,0
697,2320,-0.11881069999999999,0.80760854,2301,Faucoucourt,246,33
698,2100,-0.1203972,0.8137321999999999,2303,Fayet,582,99
699,2800,-0.11959804,0.810079,2304,La Fére,2930,435
700,2130,-0.11906612,0.8017502,2305,Fére-en-Tardenois,3168,155
701,2270,-0.11720638,0.81091946,2306,La Ferté-Chevresis,626,26
702,2460,-0.12365155,0.8018191,2307,La Ferté-Milon,2208,120
703,2840,-0.115682445,0.8068770000000001,2309,Festieux,449,67
704,2110,-0.11813642,0.81370336,2310,Fieulaine,255,33
705,2000,-0.11804142599999999,0.8063213,2311,Filain,85,18
706,2260,-0.11268114,0.8150096,2312,La Flamengrie,1073,41
707,2520,-0.121329516,0.811213,2315,Flavy-le-Martel,1563,122
708,2590,-0.121675335,0.8127382,2317,Fluquiéres,184,35
709,2670,-0.12081808,0.8081903,2318,Folembray,1421,161
710,2110,-0.11865008,0.81407124,2319,Fonsommes,545,57
711,2680,-0.12093458,0.8126304,2320,Fontaine-lés-Clercs,260,49
712,2140,-0.11321904,0.81243175,2321,Fontaine-lés-Vervins,838,42
713,2110,-0.11832138,0.8137295999999999,2322,Fontaine-Notre-Dame,424,36
714,2110,-0.118978515,0.8144129,2323,Fontaine-Uterte,135,23
715,2170,-0.11315636,0.8156631999999999,2324,Fontenelle,265,25
716,2540,-0.1201357,0.7968911,2325,Fontenelle-en-Brie,153,18
717,2290,-0.122084446,0.8060143,2326,Fontenoy,541,60
718,2590,-0.12218848,0.81310815,2327,Foreste,165,33
719,2650,-0.11980897,0.79920244,2328,Fossoy,621,86
720,2870,-0.11864704,0.80876446,2329,Fourdrain,390,41
721,2760,-0.12062396,0.8134701,2330,Francilly-Selency,419,77
722,2130,-0.118812665,0.80083036,2332,Fresnes-en-Tardenois,245,28
723,2230,-0.118341886,0.8149116999999999,2334,Fresnoy-le-Grand,3581,238
724,2800,-0.11916404,0.80913275,2335,Fressancourt,163,65
725,2700,-0.12089821,0.8102659000000001,2336,Friéres-Faillouél,775,51
726,2260,-0.113022804,0.81387776,2337,Froidestrées,199,41
727,2270,-0.11584165,0.80984527,2338,Froidmont-Cohartille,234,27
728,2810,-0.12306915,0.80055434,2339,Gandelu,537,54
729,2430,-0.12033731,0.81283885,2340,Gauchy,5736,919
730,2140,-0.11366825,0.8119036999999999,2341,Gercy,332,52
731,2260,-0.11287705599999999,0.8135635,2342,Gergny,150,26
732,2590,-0.122087926,0.8125034000000001,2343,Germaine,75,17
733,2160,-0.114652604,0.80467415,2344,Gernicourt,59,8
734,2440,-0.12036026,0.8113678000000001,2345,Gibercourt,33,12
735,2350,-0.115297176,0.808297,2346,Gizy,652,64
736,2400,-0.119997144,0.7992291,2347,Gland,503,89
737,2160,-0.11645486,0.8040376,2348,Glennes,129,15
738,2130,-0.1174577,0.80093575,2351,Goussancourt,78,9
739,2350,-0.11550992,0.8095048,2353,Grandlup-et-Fay,329,16
740,2360,-0.11033630000000001,0.80998486,2354,Grandrieux,102,23
741,2100,-0.12035546,0.81402105,2355,Gricourt,761,77
742,2210,-0.12106601,0.8011499,2356,Grisolles,152,14
743,2140,-0.11356153,0.81130004,2357,Gronard,79,11
744,2110,-0.11708961,0.8144398,2358,Grougis,320,28
745,2680,-0.12037899,0.81255007,2359,Grugies,948,187
746,2190,-0.11345278,0.8051005999999999,2360,Guignicourt,2008,113
747,2120,-0.11606129,0.81370646,2361,Guise,5976,370
748,2300,-0.12242601,0.81019324,2362,Guivry,229,32
749,2300,-0.121087655,0.80763924,2363,Guny,508,55
750,2160,-0.11514503,0.8038576,2364,Guyencourt,191,45
751,2510,-0.11608488,0.8148885,2366,Hannapes,272,30
752,2480,-0.121346995,0.81239533,2367,Happencourt,167,32
753,2600,-0.12410430000000001,0.8039501,2368,Haramont,518,42
754,2140,-0.11240955400000001,0.8114388000000001,2369,Harcigny,275,36
755,2100,-0.11974037,0.81304765,2371,Harly,1892,503
756,2210,-0.12077649,0.80317205,2372,Hartennes-et-Taux,355,56
757,2140,-0.11300503,0.8112246,2373,Hary,221,20
758,2420,-0.11990242,0.8145455,2374,Le Haucourt,803,86
759,2810,-0.122463666,0.80076146,2375,Hautevesnes,102,14
760,2120,-0.117437266,0.8133098000000001,2376,Hauteville,166,23
761,2140,-0.11395994599999999,0.8125326,2377,Haution,184,20
762,2500,-0.11147434,0.81278574,2378,La Hérie,168,40
763,2120,-0.11626267,0.81226104,2379,Le Hérie-la-Viéville,197,21
764,2440,-0.12036026,0.8113678000000001,2380,Hinacourt,46,15
765,2500,-0.111026935,0.8133149000000001,2381,Hirson,10173,301
766,2760,-0.12076707,0.81378573,2382,Holnon,1199,188
767,2720,-0.119143724,0.81325716,2383,Hombliéres,1495,105
768,2140,-0.11393249,0.8113505,2384,Houry,57,16
769,2250,-0.11560155,0.8115799,2385,Housset,165,13
770,2510,-0.11557093,0.8145222,2386,Iron,284,30
771,2240,-0.11945287,0.8124169,2387,Itancourt,998,140
772,2360,-0.11077858,0.81092644,2388,Iviers,195,26
773,2850,-0.11916311,0.79970086,2389,Jaulgonne,587,330
774,2490,-0.12133826,0.8150486,2390,Jeancourt,253,43
775,2140,-0.11166768,0.8113393,2391,Jeantes,230,15
